reference,name,latitude,longitude,grid,locationDesc,attempts,activations,qsos,my_activations,my_hunted_qsos
JP-1663,Nanyo Recreation Toshi Prefectural Park,32.9647,132.553,PM62gx,JP-EH,6,6,272,0,1
JP-1664,Teisumiyoshi Provincial Park,33.5207,133.755,PM63vm,JP-KC,10,8,270,0,0
JP-1665,Okumonobe Prefectural Nature Park,33.7635,134.031,PM73as,JP-KC,3,3,49,0,0
JP-1666,Shiragayama Prefectural Nature Park,33.8066,133.698,PM63ut,JP-KC,3,3,54,0,0
JP-1667,Yokogurayama Prefectural Nature Park,33.5348,133.203,PM63om,JP-KC,2,2,106,0,0
JP-1668,Yokonami Prefectural Nature Park,33.4122,133.428,PM63rj,JP-KC,4,4,173,0,0
JP-1669,Irino Prefectural Nature Park,33.0201,133.014,PM63ma,JP-KC,5,5,306,0,0
JP-1670,Sukumo Prefectural Nature Park,32.9181,132.688,PM62iw,JP-KC,7,7,382,0,0
JP-1671,Ryugado Prefectural Nature Park,33.6034,133.745,PM63uo,JP-KC,6,6,251,0,0
JP-1672,Nakatsu Keikoku Prefectural Nature Park,33.5645,133.11,PM63nn,JP-KC,8,7,307,0,0
JP-1673,Susakiwan Prefectural Nature Park,33.367,133.259,PM63pi,JP-KC,27,23,2163,0,1
JP-1674,Okitsu Prefectural Nature Park,33.1548,133.223,PM63od,JP-KC,3,3,226,0,0
JP-1675,Yasui Keikoku Prefectural Nature Park,33.6689,133.191,PM63oq,JP-KC,3,3,130,0,0
JP-1676,Shikoku Karst Prefectural Nature Park,33.4657,132.956,PM63ll,JP-KC,9,7,247,0,0
JP-1677,Kitayama Prefectural Nature Park,33.6007,133.486,PM63ro,JP-KC,13,10,692,0,0
JP-1678,Yanase Prefectural Nature Park,33.6137,134.098,PM73bo,JP-KC,6,5,361,0,0
JP-1679,Kajigamori Prefectural Nature Park,33.7584,133.757,PM63vs,JP-KC,14,13,662,0,0
JP-1680,Washioyama Prefectural Nature Park,33.5291,133.513,PM63sm,JP-KC,22,14,337,0,0
JP-1681,Kuishiyama Jingamori Prefectural Nature Park,33.6867,133.441,PM63rq,JP-KC,3,3,36,0,0
JP-1682,Muroto Koiki Prefectural Park,33.2891,134.172,PM73cg,JP-KC,6,5,189,0,0
JP-1683,Haruno Athletic Recreation Prefectural Park,33.5103,133.502,PM63sm,JP-KC,4,4,75,0,0
JP-1684,Tosa Seinan Daikibo Prefectural Park,33.0242,133.016,PM63ma,JP-KC,3,3,105,0,0
JP-1685,Aki Koiki Prefectural Park,33.5228,133.913,PM63wm,JP-KC,2,2,39,0,0
JP-1686,Noichi Zoological Park of Kochi Prefecture Prefectural Park,33.5704,133.706,PM63un,JP-KC,4,4,86,0,0
JP-1687,Kochi Prefectural Park,33.5612,133.531,PM63sn,JP-KC,6,6,113,0,0
JP-1688,Godaisan Prefectural Park,33.5472,133.574,PM63sn,JP-KC,3,3,58,0,0
JP-1689,Tanezaki Sensho Prefectural Park,33.5036,133.57,PM63sm,JP-KC,3,3,65,0,0
JP-1690,Kagamino Prefectural Park,33.6189,133.719,PM63uo,JP-KC,5,4,118,0,0
JP-1691,Kagamikawa Ryokuchi Prefectural Park,33.5544,133.518,PM63sn,JP-KC,2,2,35,0,0
JP-1692,Kochi Kuko Midori no Hiroba Prefectural Park,33.537,133.681,PM63um,JP-KC,6,6,137,0,0
JP-1693,Ike Prefectural Park,33.5246,133.589,PM63tm,JP-KC,4,3,68,0,0
JP-1694,Dazaifu Prefectural Nature Park,33.5526,130.599,PM53hn,JP-FO,17,17,385,0,1
JP-1695,Chikuho Prefectural Nature Park,33.704,130.911,PM53kq,JP-FO,14,14,725,0,0
JP-1696,Chikugogawa Prefectural Nature Park,33.3517,130.79,PM53ji,JP-FO,5,4,198,0,0
JP-1697,Yabegawa Prefectural Nature Park,33.1757,130.77,PM53je,JP-FO,3,3,268,0,0
JP-1698,Sefuriraizan Prefectural Nature Park,33.4344,130.389,PM53ek,JP-FO,46,42,1011,0,2
JP-1699,Higashi Prefectural Park,33.6058,130.42,PM53fo,JP-FO,4,3,63,0,1
JP-1700,Najima Undo Prefectural Park,33.6446,130.425,PM53fp,JP-FO,4,4,81,0,0
JP-1701,Nishi Prefectural Park,33.5981,130.375,PM53eo,JP-FO,13,10,246,0,0
JP-1702,Ohori Prefectural Park,33.5861,130.376,PM53eo,JP-FO,9,9,181,0,0
JP-1703,Tenjin Chuo Prefectural Park,33.5903,130.403,PM53eo,JP-FO,4,4,100,0,0
JP-1704,Central Prefectural Park,33.8762,130.839,PM53kv,JP-FO,11,11,452,0,0
JP-1705,Kasuga Prefectural Park,33.527,130.47,PM53fm,JP-FO,20,19,363,0,1
JP-1706,Chikuho Ryokuchi Prefectural Park,33.6581,130.748,PM53ip,JP-FO,4,4,153,0,0
JP-1707,Chikugo Regional Prefectural Park,33.1777,130.493,PM53fe,JP-FO,7,5,436,0,0
JP-1708,Kurokamiyama Prefectural Nature Park,33.2222,129.909,PM43wf,JP-SG,1,1,13,0,0
JP-1709,Taradake Prefectural Nature Park,32.977,130.09,PM52bx,JP-SG,4,4,149,0,0
JP-1710,Tenzan Prefectural Nature Park,33.346,130.135,PM53bi,JP-SG,8,8,285,0,0
JP-1711,Hachimandake Prefectural Nature Park,33.2823,130.027,PM53ag,JP-SG,5,5,249,0,0
JP-1712,Sefuri Hokusan Prefectural Nature Park,33.4321,130.251,PM53dk,JP-SG,8,6,299,0,0
JP-1713,Kawakami Kinryu Prefectural Nature Park,33.3498,130.299,PM53di,JP-SG,6,6,127,0,0
JP-1714,Yoshinogari Historical Prefectural Park,33.3242,130.384,PM53eh,JP-SG,11,11,284,0,1
JP-1715,Sagajo Prefectural Park,33.245,130.303,PM53df,JP-SG,4,3,60,0,0
JP-1716,Shinrin Prefectural Park,33.2402,130.249,PM53cf,JP-SG,3,3,51,0,0
JP-1717,Taradake Prefectural Nature Park,32.9481,130.088,PM52bw,JP-NS,8,7,560,0,0
JP-1718,Nomo Hanto Prefectural Nature Park,32.5589,129.78,PM42vn,JP-NS,11,8,217,0,0
JP-1719,Hokusho Prefectural Park,33.3067,129.664,PM43th,JP-NS,2,2,81,0,0
JP-1720,Omurawan Prefectural Park,33.0498,129.832,PM43vb,JP-NS,14,9,349,0,0
JP-1721,Nishisonogi Hanto Prefectural Nature Park,32.8099,129.737,PM42ut,JP-NS,6,4,211,0,0
JP-1722,Shimabara Hanto Prefectural Nature Park,32.6853,130.131,PM52bq,JP-NS,4,4,76,0,0
JP-1723,Hirado Prefectural Park,33.3581,129.568,PM43si,JP-NS,4,4,109,0,0
JP-1724,Tabira Prefectural Park,33.3544,129.576,PM43si,JP-NS,3,3,127,0,0
JP-1725,Saikaibashi Prefectural Park,33.0512,129.758,PM43vb,JP-NS,7,6,232,0,0
JP-1726,Nagasaki Sogo Undo Prefectural Park,32.8366,130.04,PM52au,JP-NS,4,3,77,0,0
JP-1727,Hyakkadai Prefectural Park,32.8155,130.296,PM52dt,JP-NS,5,4,73,0,0
JP-1728,Kinpozan Prefectural Nature Park,32.8167,130.643,PM52ht,JP-KM,11,8,225,0,0
JP-1729,Shotaizan Prefectural Nature Park,32.9788,130.514,PM52gx,JP-KM,3,3,94,0,0
JP-1730,Misumi Oyano Kaihen Prefectural Nature Park,32.607,130.47,PM52fo,JP-KM,7,7,216,0,0
JP-1731,Ashikita Kaigan Prefectural Nature Park,32.294,130.465,PM52fh,JP-KM,5,5,248,0,0
JP-1732,Yabe Shuhen Prefectural Nature Park,32.6818,130.994,PM52lq,JP-KM,8,7,636,0,0
JP-1733,Itsuki Gokanosho Prefectural Nature Park,32.5386,130.939,PM52lm,JP-KM,7,7,232,0,0
JP-1734,Okukuma Prefectural Nature Park,32.3172,131.095,PM52nh,JP-KM,11,11,1079,0,0
JP-1735,Minamata Koiki Prefectural Park,32.2016,130.379,PM52ee,JP-KM,5,5,315,0,0
JP-1736,Techno Chuo Ryokuchi Prefectural Park,32.8222,130.844,PM52kt,JP-KM,6,6,178,0,0
JP-1737,Honmyojiyama Ryokuchi Prefectural Park,32.8221,130.676,PM52it,JP-KM,5,5,104,0,0
JP-1738,Mannichiyama Ryokuchi Prefectural Park,32.791,130.682,PM52is,JP-KM,5,5,145,0,0
JP-1739,Kumamoto Athletic Prefectural Park,32.8427,130.789,PM52ju,JP-KM,11,11,620,0,0
JP-1740,Yatsushiro Sports Prefectural Park,32.5331,130.556,PM52gm,JP-KM,5,5,83,0,0
JP-1741,Kunisaki Hanto Prefectural Nature Park,33.5643,131.569,PM53sn,JP-OT,17,14,825,0,1
JP-1742,Bungo Suido Prefectural Nature Park,33.0702,131.965,PM53xb,JP-OT,10,10,636,0,0
JP-1743,Jinkakuji Serikawa Prefectural Nature Park,33.0543,131.456,PM53rb,JP-OT,11,9,579,0,0
JP-1744,Tsue Sankei Prefectural Nature Park,33.1299,130.88,PM53kd,JP-OT,55,50,1387,0,0
JP-1745,Sobo Katamuki Prefectural Nature Park,32.8971,131.605,PM52tv,JP-OT,5,5,324,0,0
JP-1746,Oita Sports Prefectural Park,33.2008,131.657,PM53te,JP-OT,8,8,191,0,0
JP-1747,Takaoyama Prefectural Park,33.2116,131.655,PM53tf,JP-OT,7,7,178,0,0
JP-1748,Osu Sogo Comrehensive Athletic Prefectural Park,33.2513,131.628,PM53tg,JP-OT,7,6,187,0,0
JP-1749,Sobo Katamuki Prefectural Nature Park,32.8323,131.472,PM52rt,JP-MZ,7,7,517,0,0
JP-1750,Osuzu Prefectural Nature Park,32.2878,131.465,PM52rg,JP-MZ,14,11,373,0,1
JP-1751,Saitobaru Sugiyasukyo Prefectural Nature Park,32.1534,131.365,PM52qd,JP-MZ,12,11,530,0,0
JP-1752,Mochio Sekinoo Prefectural Nature Park,31.762,130.987,PM51ls,JP-MZ,21,20,549,0,1
JP-1753,Wanitsuka Prefectural Nature Park,31.7686,131.269,PM51ps,JP-MZ,13,13,861,0,1
JP-1754,Yatake Kogen Prefectural Nature Park,32.0853,130.774,PM52jc,JP-MZ,5,4,193,0,0
JP-1755,Heiwadai Prefectural Park,31.9501,131.416,PM51qw,JP-MZ,17,15,411,0,0
JP-1756,Sogo Bunka Prefectural Park,31.934,131.419,PM51rw,JP-MZ,14,12,334,0,1
JP-1757,Miyazaki Prefectural Comprehensive Sports Prefectural Park,31.8274,131.445,PM51rt,JP-MZ,8,8,201,0,1
JP-1758,Saitobaru Burial Mounds Prefectural Park,32.1187,131.39,PM52qc,JP-MZ,10,10,348,0,0
JP-1759,Awakigahara Forest Prefectural Park,31.9445,131.467,PM51rw,JP-MZ,21,21,696,0,0
JP-1760,Akune Prefectural Nature Park,32.1054,130.176,PM52cc,JP-KS,5,5,83,0,0
JP-1761,Fukiagehama Kinpozan Prefectural Nature Park,31.521,130.326,PM51dm,JP-KS,5,5,122,0,0
JP-1762,Imutaike Prefectural Nature Park,31.8174,130.474,PM51ft,JP-KS,9,9,314,0,0
JP-1763,Bounoma Prefectural Nature Park,31.4217,130.123,PM51bk,JP-KS,7,6,149,0,0
JP-1764,Sendaigawa Ryuiki Prefectural Nature Park,31.9467,130.463,PM51fw,JP-KS,16,15,882,0,0
JP-1765,Takakumayama Prefectural Nature Park,31.486,130.819,PM51jl,JP-KS,20,20,709,0,1
JP-1766,Osumi Nanbu Prefectural Nature Park,31.0915,130.827,PM51jc,JP-KS,6,6,144,0,0
JP-1767,Tokara Retto Prefectural Nature Park,29.8592,129.858,PL49wu,JP-KS,0,0,0,0,0
JP-1768,Yoshino Prefectural Park,31.6318,130.593,PM51hp,JP-KS,5,5,133,0,0
JP-1769,Taniyama Ryokuchi Prefectural Park,31.5227,130.524,PM51gm,JP-KS,3,3,64,0,1
JP-1770,Kamoike Prefectural Nature Park,31.5657,130.559,PM51gn,JP-KS,10,9,155,0,0
JP-1771,Kamoike Ryokuchi Prefectural Park,31.5489,130.559,PM51gn,JP-KS,10,8,197,0,0
JP-1772,Fukiagehama Kaihin Prefectural Park,31.4365,130.283,PM51dk,JP-KS,2,2,25,0,0
JP-1773,Osumi Koiki Prefectural Park,31.2942,130.919,PM51lh,JP-KS,13,13,416,0,0
JP-1774,Ishibashi Kinen Prefectural Park,31.604,130.568,PM51go,JP-KS,10,10,243,0,0
JP-1775,Hokusatsu Koiki Prefectural Park,31.9028,130.438,PM51fv,JP-KS,5,5,145,0,0
JP-1776,Fureai Sports Land Prefectural Park,31.5493,130.491,PM51fn,JP-KS,8,8,142,0,0
JP-1777,Kumejima Prefectural Nature Park,26.3889,126.769,PL36jj,JP-ON,10,9,579,0,0
JP-1778,Irabu Prefectural Nature Park,24.8344,125.185,PL24ou,JP-ON,11,10,240,0,0
JP-1779,Tonaki Prefectural Nature Park,26.3628,127.15,PL36ni,JP-ON,1,1,10,0,0
JP-1780,Tarama Prefectural Nature Park,24.6637,124.696,PL24ip,JP-ON,2,1,28,0,0
JP-1781,Onoyama Prefectural Park,26.2037,127.675,PL36ue,JP-ON,13,11,180,0,0
JP-1782,Okinawa Comprehensive Athletic Prefectural Park,26.3095,127.823,PL36vh,JP-ON,16,15,287,0,1
JP-1783,Nago Chuo Prefectural Park,26.5878,127.992,PL36xo,JP-ON,9,8,232,0,2
JP-1784,Nakagusuku Prefectural Park,26.2881,127.793,PL36vg,JP-ON,30,30,506,0,0
JP-1785,Urasoe Dai Prefectural Park,26.25,127.729,PL36ug,JP-ON,29,25,406,0,0
JP-1786,Shurijo Castle Prefectural Park,26.2183,127.715,PL36uf,JP-ON,10,6,174,0,0
JP-1787,Kaigungo Prefectural Park,26.1857,127.675,PL36ue,JP-ON,6,6,114,0,0
JP-1788,Peace Memorial Prefectural Park,26.0962,127.724,PL36uc,JP-ON,9,9,206,0,0
JP-1789,Banna Prefectural Park,24.3747,124.16,PL24bi,JP-ON,9,7,157,0,0
JP-1790,Isehara Tounoyama Prefectural Park,35.3965,139.276,PM95pj,JP-KN,37,35,750,0,1
JP-1791,Yamakita Tsuburano Prefectural Park,35.3697,139.052,PM95mi,JP-KN,34,27,833,0,1
JP-1792,Odaiba Marine Prefectural Park,35.6299,139.775,PM95vp,JP-TK,62,57,1223,0,1
JP-1793,Symbol Promenade Prefectural Park,35.6235,139.775,PM95vo,JP-TK,65,52,781,0,1
JP-1794,Aomi-Kita Port Prefectural Park,35.6191,139.774,PM95vo,JP-TK,28,28,480,0,1
JP-1795,Aomi-Minami Port Prefectural Park,35.6144,139.777,PM95vo,JP-TK,42,40,707,0,1
JP-1796,Akatsuki Port Prefectural Park,35.6082,139.791,PM95vo,JP-TK,77,73,1602,0,1
JP-1797,Aomi Greenway Prefectural Park,35.6214,139.78,PM95vo,JP-TK,36,34,511,0,0
JP-1798,Aomi-Chuou Port Prefectural Park,35.6208,139.78,PM95vo,JP-TK,34,32,417,0,0
JP-1799,Mizu-no-Hiroba Prefectural Park,35.6278,139.788,PM95vp,JP-TK,58,53,878,0,1
JP-1800,Ariake Nishi Port Prefectural Park,35.6271,139.794,PM95vp,JP-TK,65,56,930,0,0
JP-1801,Ariake Kita Greenway Prefectural Park,35.6378,139.78,PM95vp,JP-TK,27,26,587,0,1
JP-1802,Ariake Tennis Prefectural Park,35.6354,139.788,PM95vp,JP-TK,55,48,913,0,2
JP-1803,Harumibashi Prefectural Park,35.6571,139.791,PM95vp,JP-TK,49,40,834,0,1
JP-1804,Higashi Yashio Greenway Prefectural Park,35.6193,139.772,PM95vo,JP-TK,36,34,632,0,1
JP-1805,Kasai Marine Prefectural Park,35.6387,139.855,PM95wp,JP-TK,34,30,568,0,1
JP-1806,Tatsumi-no-Mori Seaside Prefectural Park,35.6495,139.813,PM95vp,JP-TK,119,112,1933,0,2
JP-1807,Shin-kiba Prefectural Park,35.6421,139.823,PM95vp,JP-TK,48,43,759,0,1
JP-1808,Tatsumi Greenway Prefectural Park,35.6457,139.813,PM95vp,JP-TK,75,68,1181,0,2
JP-1809,Yumenoshima Greenway Prefectural Park,35.6477,139.831,PM95vp,JP-TK,60,48,745,0,1
JP-1810,Shin-kiba Greenway Prefectural Park,35.6401,139.841,PM95wp,JP-TK,38,35,552,0,1
JP-1811,Wakasu Seaside Prefectural Park,35.6134,139.836,PM95wo,JP-TK,59,59,1311,0,0
JP-1812,Tokyo Port Wild Bird Prefectural Park,35.5839,139.761,PM95vo,JP-TK,34,32,527,0,1
JP-1813,Oi Port Central Seaside Prefectural Park,35.5934,139.75,PM95vo,JP-TK,56,52,1153,0,0
JP-1814,Jonanjima Seaside Prefectural Park,35.5801,139.786,PM95vn,JP-TK,79,74,2048,0,1
JP-1815,Shinagawa Kita Port Prefectural Park,35.6304,139.755,PM95vp,JP-TK,25,24,381,0,1
JP-1816,Container Terminal Prefectural Park,35.6053,139.76,PM95vo,JP-TK,24,23,386,0,1
JP-1817,Jonanjima Port Prefectural Park,35.5791,139.773,PM95vn,JP-TK,39,37,768,0,1
JP-1818,Keihinjima Port Prefectural Park,35.5718,139.76,PM95vn,JP-TK,28,24,434,0,0
JP-1819,Minato-ga-oka Port Prefectural Park,35.5963,139.763,PM95vo,JP-TK,42,41,783,0,1
JP-1820,Tokai Port Prefectural Park,35.5777,139.756,PM95vn,JP-TK,46,42,678,0,0
JP-1821,Keihinjima Tsubasa Prefectural Park,35.5701,139.77,PM95vn,JP-TK,47,43,851,0,1
JP-1822,Shibaura Minami Port Prefectural Park,35.637,139.76,PM95vp,JP-TK,36,35,740,0,1
JP-1823,Keihin Canalside Greenway Prefectural Park,35.5972,139.749,PM95uo,JP-TK,42,38,644,0,0
JP-1824,Oi Port Greenway Prefectural Park,35.5997,139.755,PM95vo,JP-TK,26,24,371,0,0
JP-1825,Tokai Greenway Prefectural Park,35.5772,139.759,PM95vn,JP-TK,29,26,415,0,1
JP-1826,Jonanjima Greenway Prefectural Park,35.5794,139.781,PM95vn,JP-TK,30,27,483,0,1
JP-1827,Keihinjima Greenway Prefectural Park,35.5652,139.765,PM95vn,JP-TK,27,25,424,0,0
JP-1828,Lake Okutama Hotori Prefectural Park,35.7663,139.022,PM95ms,JP-TK,29,29,1035,0,2
JP-1829,Komine Prefectural Park,35.7197,139.23,PM95or,JP-TK,49,46,1535,0,6
JP-1830,Oshima Prefectural Park,34.7613,139.434,PM94rs,JP-TK,10,10,622,0,0
JP-1831,Takowan Prefectural Park,34.2039,139.152,PM94ne,JP-TK,5,5,217,0,1
JP-1832,Habushiura Prefectural Park,34.3782,139.273,PM94pj,JP-TK,3,3,276,0,0
JP-1833,Hachijo Botanical Garden Prefectural Park,33.1106,139.782,PM93vc,JP-TK,6,5,312,0,1
JP-1834,Chichibu Muse Prefectural Park,35.9962,139.055,PM95mx,JP-ST,39,37,1535,0,4
JP-1835,Niiza Greenway Prefectural Park,35.7779,139.592,PM95ts,JP-ST,38,34,741,0,19
JP-1836,Shinrinkoen Park Walking Road Prefectural Park,36.0471,139.375,PM96qb,JP-ST,27,25,1003,0,0
JP-1837,Sakitama Greenway Prefectural Park,36.0892,139.48,PM96rc,JP-ST,25,20,455,0,6
JP-1838,Hananosato Greenway Prefectural Park,36.094,139.491,PM96rc,JP-ST,24,23,541,0,3
JP-1839,Akigase Greenway Prefectural Park,35.8525,139.634,PM95tu,JP-ST,32,32,1384,0,7
JP-1842,Saitama Prefectural Citizens Health and Welfare Village Prefectural Park,35.8842,139.758,PM95vv,JP-ST,46,44,972,0,2
JP-1843,Saitamaken Agricultual and Forestry Prefectural Park,36.1123,139.288,PM96pc,JP-ST,27,27,882,0,1
JP-1845,Ikaho Forest Prefectural Park,36.4822,138.912,PM96kl,JP-GM,38,33,1360,0,3
JP-1846,Akagi Forest Prefectural Park,36.5051,139.155,PM96nm,JP-GM,21,18,459,0,2
JP-1847,Akagi Community Forest Prefectural Park,36.5228,139.145,PM96nm,JP-GM,20,17,378,0,1
JP-1848,Sakuranosato Forest Prefectural Park,36.2827,138.744,PM96ig,JP-GM,15,15,370,0,1
JP-1849,Sakurayama Forest Prefectural Park,36.1614,139.021,PM96md,JP-GM,22,22,682,0,1
JP-1850,Mikabo Forest Prefectural Park,36.151,138.863,PM96kd,JP-GM,20,17,594,0,1
JP-1851,Gunma Forest Park 21st Century Prefectural Park,36.739,139.084,PM96nr,JP-GM,10,10,313,0,1
JP-1852,Gunma Insect World Forest Prefectural Park,36.436,139.251,PM96pk,JP-GM,21,17,448,0,1
JP-1853,Gunma Flower Prefectural Park,36.4557,139.177,PM96ok,JP-GM,8,8,162,0,1
JP-1854,Oura no Mori Forest Prefectural Park,36.265,139.487,PM96rg,JP-GM,36,33,651,0,0
JP-1855,Oneyama Bird Forest Prefectural Park,36.3524,138.738,PM96ii,JP-GM,13,12,286,0,0
JP-1856,Shinohara Garden Prefectural Park,35.4913,139.626,PM95tl,JP-KN,96,89,2637,0,2
JP-1857,Midorinomura Agricultual and Forestry Prefectural Park,36.0366,138.982,PM96la,JP-ST,29,28,1502,0,3
JP-1858,Saino-Kuni Fureai Forest Prefectural Park,35.9947,138.801,PM95jx,JP-ST,20,19,440,0,1
JP-1859,Tochigi Prefectual Forest Prefectural Park,36.8739,139.841,PM96wu,JP-TC,39,36,2975,0,1
JP-1860,Italian Embassy Villa Memorial Prefectural Park,36.725,139.486,PM96rr,JP-TC,7,7,115,0,1
JP-1861,British Embassy Villa Memorial Prefectural Park,36.7266,139.486,PM96rr,JP-TC,7,7,97,0,0
JP-1862,Otosan Prefectural Nature Park,33.7272,135.714,PM73ur,JP-WK,1,1,17,0,0
JP-1863,Choukai-no-mori Prefectural Park,38.8593,139.98,PM98xu,JP-YT,13,13,457,0,1
JP-1864,Genryu-no-mori Prefectural Park,37.9256,139.899,PM97ww,JP-YT,6,6,274,0,0
JP-1865,Kenmin-no-mori Prefectural Park,38.242,140.203,QM08cf,JP-YT,10,10,611,0,0
JP-1866,Yugaku-no-mori Prefectural Park,38.9127,140.376,QM08ev,JP-YT,12,12,391,0,0
JP-1867,Yamagata Nature Museum Prefectural Park,38.5044,139.998,PM98xm,JP-YT,17,17,946,0,0
JP-1868,Rinkuu-kouen Prefectural Park,38.1361,140.9,QM08kd,JP-MG,49,49,1437,0,0
JP-1869,Kenmin-no-mori Prefectural Park,38.3215,140.937,QM08lh,JP-MG,12,11,407,0,0
JP-1870,Forest Park Adatara Prefectural Park,37.5815,140.329,QM07dn,JP-FS,12,12,666,0,0
JP-1871,Showa-no-mori Prefectural Park,37.5752,140.07,QM07an,JP-FS,20,19,564,0,1
JP-1872,Rachihama Bosai Ryokuchi Prefectural Park,37.8871,140.932,QM07lv,JP-FS,19,19,763,0,0
JP-1873,Haragamaobama Bosai Ryokuchi Prefectural Park,37.8313,140.956,QM07lt,JP-FS,16,16,591,0,0
JP-1874,Hisanohama Bosai Ryokuchi Prefectural Park,37.1422,141,QM07md,JP-FS,5,5,137,0,0
JP-1875,Yotsukura Bosai Ryokuchi Prefectural Park,37.0991,140.987,QM07lc,JP-FS,5,5,131,0,0
JP-1876,Numanouchi Bosai Ryokuchi Prefectural Park,37.0135,140.974,QM07la,JP-FS,8,8,172,0,0
JP-1877,Usuiso Bosai Ryokuchi Prefectural Park,36.9999,140.979,QM06lx,JP-FS,8,8,153,0,0
JP-1878,Toyoma Bosai Ryokuchi Prefectural Park,36.9863,140.969,QM06lx,JP-FS,7,7,172,0,0
JP-1879,Nagasaki Bosai Ryokuchi Prefectural Park,36.9539,140.938,QM06lw,JP-FS,7,7,185,0,0
JP-1880,Iwama Bosai Ryokuchi Prefectural Park,36.9126,140.818,QM06jv,JP-FS,8,8,234,0,0
JP-1881,Kenmin-no-mori Prefectural Park,39.7206,140.696,QM09ir,JP-AK,13,13,376,0,0
JP-1883,Oita Prefecture Museum of History Prefectural Park,33.542,131.361,PM53qn,JP-OT,4,4,150,0,0
JP-1884,Oita Kenmin no Mori Prefectural Park,33.1594,131.547,PM53sd,JP-OT,13,11,553,0,0
JP-1885,Oita Agricultural Prefectural Park,33.4331,131.43,PM53rk,JP-OT,4,4,211,0,0
JP-1886,Expo '70 Commemorative Prefectural Park,34.8112,135.53,PM74st,JP-OS,25,23,509,0,1
JP-1887,Kenmin-no-mori Prefectural Park,39.8957,140.965,QM09lv,JP-IW,5,5,233,0,0
JP-1888,Senganishi Forest Prefectural Park,39.2217,141,QM09mf,JP-IW,15,12,613,0,0
JP-1889,Ohokuboyama Forest Prefectural Park,39.1702,141.757,QM09ve,JP-IW,13,11,417,0,1
JP-1890,Orizumedake Forest Prefectural Park,40.2684,141.373,QN00qg,JP-IW,6,6,437,0,0
JP-1891,Takatamatsubara Memorial Prefectural Park,39.0069,141.627,QM09ta,JP-IW,12,12,454,0,1
JP-1892,Ishinomakiminamihama Memorial Prefectural Park,38.4184,141.303,QM08pk,JP-MG,12,12,367,0,0
JP-1893,Fukushima Memorial Prefectural Park,37.4649,141.031,QM07ml,JP-FS,8,8,555,0,0
JP-1899,Kasukabe Yumeno-mori Prefectural Park,35.954,139.738,PM95uw,JP-ST,47,45,910,0,1
JP-1900,Chiba Prefectural Funabashi Forest Prefectural Park,35.7685,140.058,QM05as,JP-CH,26,26,774,0,4
JP-1901,Chiba Prefectural Tonosho Forest Prefectural Park,35.7808,140.676,QM05is,JP-CH,32,30,1174,0,1
JP-1902,Chiba Prefectural Uchiurayama Forest Prefectural Park,35.1596,140.199,QM05cd,JP-CH,13,13,395,0,0
JP-1903,Tateyama Wild Bird Sanctuary Prefectural Park,34.9238,139.836,PM94ww,JP-CH,21,21,609,0,1
JP-1904,Chiba Prefectural Seiwa Forest Prefectural Park,35.1786,140.02,QM05ae,JP-CH,19,19,661,0,2
JP-1905,Chiba Prefectural Otaki Forest Prefectural Park,35.2824,140.235,QM05cg,JP-CH,21,20,1011,0,1
JP-1906,Fuefukigawa Fruit Prefectural Park,35.7025,138.665,PM95hq,JP-YN,47,46,1854,0,3
JP-1907,Midorigaoka Sports Prefectural Park,35.6849,138.557,PM95gq,JP-YN,22,20,593,0,2
JP-1908,Kamanashigawa Sports Prefectural Park,35.6513,138.507,PM95gp,JP-YN,26,26,778,0,1
JP-1909,Yamanashi Prefectural Museum of Art Prefectural Park,35.6604,138.538,PM95gp,JP-YN,18,18,408,0,0
JP-1910,Maizuru Castle Prefectural Park,35.6647,138.571,PM95gp,JP-YN,9,9,154,0,1
JP-1911,Kofu Chu-ou Prefectural Park,35.66,138.568,PM95gp,JP-YN,6,6,101,0,0
JP-1912,Kofu Marunouchi Prefectural Park,35.6633,138.567,PM95gp,JP-YN,6,6,88,0,0
JP-1913,Midai Prefectural Park,35.6685,138.44,PM95fq,JP-YN,20,17,560,0,1
JP-1914,Kanegawano mori Provincial Forest Prefectural Park,35.6399,138.676,PM95ip,JP-YN,19,17,505,0,1
JP-1915,Katsuragawa Wellness Prefectural Park,35.6221,138.996,PM95lo,JP-YN,33,30,1204,0,2
JP-1916,Yamanashi Prefectural Makiba Prefectural Park,35.9257,138.408,PM95ew,JP-YN,24,24,649,0,2
JP-1917,Kiyosato Okanokouen Prefectural Park,35.9013,138.429,PM95fv,JP-YN,21,20,557,0,0
JP-1918,Aichiken ryokka center Prefectural Park,35.1693,137.2,PM85oe,JP-AI,39,36,1141,0,2
JP-1919,Kainan Kodomonokuni Prefectural Park,35.0956,136.757,PM85jc,JP-AI,54,52,1491,0,3
JP-1920,AichiYatomi Yachouen Prefectural Park,35.0488,136.784,PM85jb,JP-AI,45,45,1129,0,2
JP-1921,Aichi KenminnoMori Prefectural Park,35.007,137.623,PM85ta,JP-AI,27,27,816,0,1
JP-1922,Aichiken Forest Prefectural Park,35.2339,137.052,PM85mf,JP-AI,118,117,3000,0,0
JP-1923,Korogi Athletic Prefectural Park,35.1654,137.049,PM85md,JP-AI,36,36,951,0,1
JP-1924,LAGUNA BEACH Prefectural Park,34.8061,137.272,PM84pt,JP-AI,42,41,1305,0,1
